age,NumberOfDependents,MonthlyIncome,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,RevolvingUtilizationOfUnsecuredLines,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,NumberOfTimes90DaysLate,imputed_income
40,0.0,3800.0,0.0,7,0,0.0,1,0,0,0.0
77,1.0,7500.0,0.50539928,20,3,0.307878752,0,0,0,0.0
39,0.0,17860.0,0.286938021,13,1,0.498488961,0,0,0,0.0
56,0.0,5437.0,0.8133161670038624,16,3,0.412842882,0,0,0,1.0
61,3.0,6864.0,0.199126001,6,1,0.010423034,0,0,0,0.0
40,0.0,2291.0,0.405759162,4,2,0.9999999,0,0,0,0.0
50,2.0,6666.0,0.234288286,5,1,0.200789961,0,0,0,0.0
50,5.0,13185.0,0.402320643,13,2,0.267713382,0,0,0,0.0
44,1.0,6483.0,0.329734732,4,1,0.595939702,0,0,0,0.0
61,1.0,6513.0,0.423549278,19,3,0.006341611,0,0,0,0.0
60,2.0,4550.0,0.006372226,5,0,0.004369946,0,0,0,0.0
35,0.0,5350.0,0.432816296,12,1,0.68333278,0,0,0,0.0
62,,5437.0,0.2918889093249954,7,1,0.003649818,1,0,0,1.0
62,0.0,4416.0,0.352048902,11,0,0.406843472,0,0,0,0.0
58,1.0,6500.0,0.38501769,6,1,0.558351735,0,0,0,0.0
54,0.0,1833.0,1.30697928,13,2,0.02407386,0,0,0,0.0
79,0.0,1601.0,0.005617978,7,0,0.004879536,0,0,0,0.0
45,2.0,12000.0,0.520456629,6,1,0.877958192,0,0,0,0.0
26,0.0,1.0,2.4702802109800093,3,0,0.015492254,0,0,0,0.0
54,0.0,5437.0,0.18778738274783888,7,1,0.0,0,0,0,1.0
41,4.0,7893.0,0.299847986,10,0,0.587281628,1,0,0,0.0
40,2.0,1690.0,0.207569486,2,0,0.9999999,0,0,0,0.0
40,0.0,11083.0,0.253969686,7,1,0.048796747,0,0,0,0.0
38,3.0,14515.0,0.451501791,19,5,0.736395719,0,0,0,0.0
52,1.0,2427.0,1.238467875,13,1,0.118699495,0,0,0,0.0
52,2.0,11144.0,0.117451772,9,0,0.036963343,0,0,0,0.0
52,2.0,17499.0,0.384571429,21,2,0.058294077,0,0,0,0.0
37,2.0,5300.0,0.301075269,7,0,0.71710656,2,0,0,0.0
68,1.0,10682.0,0.556866049,11,3,0.014084309,0,0,0,0.0
51,0.0,5971.0,0.346784997,4,1,1.067096201,1,0,0,0.0
59,2.0,5953.0,0.169297951,11,0,0.064225917,0,0,0,0.0
47,0.0,5000.0,0.054989002,9,0,0.140727345,0,1,0,0.0
54,0.0,4000.0,0.103224194,8,0,0.519786469,0,0,0,0.0
54,1.0,5000.0,0.0079984,2,0,0.135086491,0,0,0,0.0
51,0.0,9100.0,0.350730689,13,2,0.111714283,0,0,0,0.0
36,0.0,5437.0,0.10171050211513702,8,0,0.523288248,0,0,0,1.0
27,1.0,2500.0,0.50219912,14,0,0.534073462,0,0,0,0.0
31,0.0,3793.0,1.155245124,9,2,0.185362141,0,0,0,0.0
46,7.0,6116.0,0.559751512,6,2,0.0,0,0,0,0.0
37,3.0,9630.0,0.3557263,17,2,0.040709787,0,0,0,0.0
49,2.0,6000.0,0.20029995,7,1,0.204477275,0,0,0,0.0
71,0.0,5437.0,0.017288946109987127,10,0,0.054611014,0,0,0,1.0
36,0.0,5437.0,0.04303844031635093,1,0,0.9999999,0,0,0,1.0
70,0.0,3250.0,0.200861273,8,1,0.016763582,0,0,0,0.0
50,0.0,7083.0,0.291784303,4,1,0.0,0,0,0,0.0
46,2.0,8333.0,0.01511879,9,0,0.036999351,0,0,0,0.0
35,0.0,11800.0,0.352851453,4,2,0.204052056,0,0,0,0.0
79,0.0,1333.0,0.006746627,6,0,0.008578722,0,0,0,0.0
44,1.0,7534.0,0.300464499,9,1,0.0,0,0,0,0.0
64,1.0,2900.0,1.088590141,14,2,0.082583377,1,0,0,0.0
32,0.0,2080.0,0.467083133,6,0,0.171314741,0,0,0,0.0
46,0.0,2741.0,0.654266958,11,2,0.874009333,0,0,0,0.0
45,1.0,5710.0,0.643319909,16,1,0.223024025,1,0,0,0.0
71,0.0,6440.0,0.805775501,15,2,0.795272147,0,0,0,0.0
78,0.0,2800.0,0.204212781,11,0,0.038187875,0,0,0,0.0
42,0.0,1733.0,0.000576701,7,0,0.0,0,0,0,0.0
62,0.0,6000.0,0.625395767,14,2,0.0,0,0,0,0.0
35,0.0,1200.0,0.203996669,5,0,0.0,0,0,0,0.0
63,,5437.0,0.004598123965422108,3,0,0.070994084,0,0,0,1.0
48,2.0,5548.0,0.793476302,7,2,0.828472534,0,0,0,0.0
53,1.0,17066.0,0.299935548,13,2,0.020500642,0,0,0,0.0
60,2.0,12600.0,0.052218078,15,0,0.046892708,0,0,0,0.0
57,0.0,5333.0,0.14848144,5,1,0.363545461,1,0,0,0.0
76,0.0,4000.0,0.312671832,21,2,0.050640282,0,0,0,0.0
58,0.0,3595.0,0.360956618,2,1,0.9999999,2,1,0,0.0
55,0.0,1979.0,0.261616162,6,0,0.128966314,1,0,0,0.0
40,,5437.0,0.028876218502850836,9,0,0.092840476,0,0,0,1.0
73,0.0,3236.0,0.583565029,5,1,0.643100408,0,0,0,0.0
66,0.0,5437.0,0.0009196247930844216,5,0,0.002803428,0,0,0,1.0
29,0.0,2200.0,0.432985007,9,0,0.146484008,0,0,0,0.0
28,0.0,2448.0,0.214781543,7,0,0.495084546,0,0,0,0.0
41,0.0,6996.0,0.215949693,1,1,0.9999999,1,0,0,0.0
37,,5437.0,0.42597020415670406,6,1,0.0,0,0,0,1.0
53,0.0,12500.0,0.243340533,19,3,0.301439473,0,0,0,0.0
59,0.0,2000.0,0.584707646,13,0,0.291563338,0,0,0,0.0
57,2.0,13000.0,0.953157449,14,3,0.507200555,0,0,0,0.0
65,0.0,17300.0,0.182821802,24,3,0.030031416,0,0,0,0.0
47,0.0,2026.0,0.259990133,3,0,0.9999999,3,1,0,0.0
36,0.0,10000.0,0.565743426,14,1,0.317608306,0,0,0,0.0
41,2.0,8100.0,0.456116529,9,1,0.807498917,0,0,1,0.0
52,0.0,5437.0,1.131874195328306,5,3,0.005722213,0,0,0,1.0
54,2.0,5437.0,0.24241309545705353,7,0,0.845288678,0,0,1,1.0
50,0.0,5437.0,0.8971859481331617,6,2,0.024889603,0,0,0,1.0
34,0.0,5437.0,0.39893323524002205,5,1,0.050778011,0,0,0,1.0
41,0.0,6000.0,0.264455924,9,1,0.406328348,0,0,0,0.0
48,2.0,16152.0,0.349842135,14,3,0.073834257,0,0,0,0.0
58,0.0,2400.0,0.012078301,6,0,0.032951335,0,0,0,0.0
49,0.0,5437.0,0.5983078903807246,8,2,0.044771144,0,0,0,1.0
41,3.0,2600.0,0.208381392,17,0,0.123621018,0,0,0,0.0
56,1.0,4588.0,0.767051645,11,2,0.51454156,0,0,0,0.0
43,0.0,11833.0,0.367922934,10,2,0.271222139,0,0,0,0.0
45,2.0,21000.0,0.07556783,5,1,0.024027068,0,0,0,0.0
41,0.0,23000.0,0.074886564,6,1,0.493671771,0,0,0,0.0
61,0.0,1892.0,0.0,7,0,0.0,0,0,0,0.0
64,0.0,8820.0,0.55560594,12,2,0.0,0,0,0,0.0
58,0.0,3000.0,0.32889037,13,1,0.025304243,0,0,0,0.0
47,0.0,10000.0,0.280371963,12,2,0.05746317,0,0,0,0.0
80,,5437.0,0.1795107596100791,2,0,0.9999999,0,0,0,1.0
71,1.0,3079.0,0.533441558,4,1,0.543203606,0,0,0,0.0
58,0.0,4600.0,0.622038687,23,3,0.273293689,0,0,0,0.0
40,3.0,12000.0,0.302224815,10,2,0.415362137,1,0,0,0.0
25,0.0,5437.0,0.23524002207099504,8,1,0.50616445,0,0,0,1.0
68,2.0,4668.0,0.445277361,10,1,0.051368557,0,0,0,0.0
61,0.0,6400.0,0.608029995,13,1,0.694309881,0,0,0,0.0
37,2.0,2900.0,0.714925888,6,1,0.057044903,0,0,0,0.0
25,,5437.0,0.019863895530623506,4,0,0.991231147,0,0,0,1.0
36,0.0,7500.0,0.750699907,18,2,0.719355764,0,0,0,0.0
61,1.0,3000.0,0.782072642,16,2,0.086397524,0,0,0,0.0
45,1.0,7666.0,0.51545585,9,0,1.016479721,3,0,0,0.0
56,1.0,5437.0,0.19845503034761816,11,0,0.048812304,0,0,0,1.0
58,1.0,10013.0,0.328639904,4,2,0.848101266,0,0,0,0.0
44,0.0,6400.0,0.254491486,9,1,0.017191619,0,0,0,0.0
51,2.0,13200.0,0.151579426,12,1,0.245380247,0,0,0,0.0
47,3.0,11358.0,0.349678669,6,1,0.049848754,0,0,0,0.0
45,3.0,4427.0,0.299457995,6,0,0.664223851,1,0,0,0.0
36,2.0,13334.0,0.262017248,13,2,0.169913395,0,0,0,0.0
48,1.0,6000.0,0.247958674,6,1,0.9999999,0,0,0,0.0
43,2.0,3500.0,0.681233933,14,0,0.546829385,0,0,0,0.0
67,0.0,3500.0,0.006569552,24,0,0.00531022,0,0,0,0.0
33,1.0,4700.0,0.089555414,3,0,0.274945011,0,0,0,0.0
46,2.0,5000.0,0.970005999,9,1,0.37645182,1,0,0,0.0
69,0.0,5833.0,0.432807679,9,1,0.014370016,0,0,0,0.0
50,0.0,11000.0,0.06481229,6,0,0.42961465,0,0,0,0.0
40,4.0,5000.0,0.604479104,7,1,0.976843605,0,0,0,0.0
27,0.0,2500.0,0.075969612,0,0,0.9999999,0,0,1,0.0
87,0.0,2483.0,0.854267311,11,1,0.036624253,0,0,0,0.0
63,2.0,8616.0,0.264941395,4,1,0.617264283,0,0,0,0.0
48,3.0,10800.0,0.682436811,10,3,0.0,0,0,0,0.0
52,2.0,4000.0,0.1972007,4,0,0.551285538,0,0,0,0.0
52,0.0,5437.0,0.19404083134081296,5,1,0.286699237,0,0,0,1.0
59,0.0,2300.0,0.267275098,8,0,0.354800453,0,0,0,0.0
67,0.0,4300.0,0.022785399,20,0,0.023155389,0,0,0,0.0
45,0.0,5437.0,0.014162221813500093,3,0,0.088645654,0,0,0,1.0
67,0.0,2300.0,0.007822686,3,0,0.008851524,0,0,0,0.0
55,1.0,2180.0,0.313159101,6,2,0.154077273,0,0,0,0.0
48,5.0,8990.0,0.280169058,11,1,0.412849011,3,0,0,0.0
80,0.0,7666.0,0.005217164,2,0,0.077367008,0,0,0,0.0
41,2.0,3600.0,0.611219106,6,1,0.311148637,0,0,0,0.0
87,0.0,5437.0,0.02004782048924039,5,0,0.024315419,0,0,0,1.0
41,3.0,6150.0,0.394569989,4,1,0.112992938,0,0,0,0.0
68,0.0,334.0,2.4702802109800093,10,1,0.090118198,0,0,0,0.0
33,1.0,4600.0,0.509889155,5,1,0.094874591,0,0,0,0.0
22,0.0,929.0,0.025806452,2,0,0.553630913,0,0,0,0.0
32,3.0,5679.0,0.295070423,10,0,0.496336229,0,0,0,0.0
37,0.0,23000.0,0.023032939,10,0,0.663486051,0,0,0,0.0
42,3.0,16666.0,0.002159957,10,0,0.01181709,0,0,0,0.0
33,0.0,4833.0,0.292925114,15,2,0.005422758,0,0,0,0.0
87,1.0,4654.0,0.355961332,14,1,0.105605805,0,0,0,0.0
43,0.0,5437.0,0.21500827662313776,8,1,0.0269973,0,0,0,1.0
35,1.0,5437.0,0.5092882104101527,2,1,0.002473972,0,0,0,1.0
28,0.0,3600.0,0.274368231,4,0,1.066884769,1,0,0,0.0
66,0.0,2300.0,0.167318557,4,0,0.051364302,0,0,0,0.0
63,0.0,15559.0,0.409190231,20,3,0.0581083,0,0,0,0.0
46,0.0,5775.0,0.503808864,6,2,0.515927813,0,0,0,0.0
79,0.0,9987.0,0.001201442,6,0,0.009203336,0,0,0,0.0
35,0.0,5187.0,0.003469545,7,0,0.020030529,0,0,0,0.0
61,0.0,4167.0,0.723128599,18,1,0.257018579,0,0,0,0.0
37,3.0,5000.0,0.204359128,7,0,0.814036071,0,0,0,0.0
54,0.0,7250.0,0.312922356,7,2,0.00299975,0,0,0,0.0
60,0.0,5993.0,0.287954621,4,1,0.411679416,0,0,0,0.0
44,3.0,5200.0,0.593731975,6,1,0.964098548,0,0,0,0.0
30,0.0,6083.0,0.30243261,11,1,0.153252403,0,0,0,0.0
29,0.0,2333.0,0.440445587,16,0,0.142055351,0,2,0,0.0
45,0.0,6000.0,0.215797367,5,0,0.318186868,2,0,0,0.0
75,0.0,10500.0,0.060946577,10,1,0.07110896,0,0,0,0.0
53,0.0,5437.0,0.4079455582122494,8,1,0.037296431,0,0,0,1.0
25,0.0,820.0,0.0,2,0,0.0,0,0,0,0.0
62,1.0,5437.0,0.1956961559683649,12,2,0.005028719,0,0,0,1.0
39,1.0,11180.0,0.38896342,8,1,0.03036394,0,0,0,0.0
65,0.0,5950.0,0.696185515,18,5,0.297772162,0,0,0,0.0
66,0.0,6400.0,0.001562256,2,0,0.010698073,0,0,0,0.0
84,0.0,5437.0,0.03365826742688983,8,0,0.085863771,0,0,0,1.0
42,3.0,9415.0,0.24617672,4,2,0.045737006,0,0,0,0.0
54,0.0,5437.0,0.6244252345043222,8,2,0.753547281,0,0,0,1.0
63,0.0,10000.0,0.426257374,6,2,0.051719408,0,0,0,0.0
59,0.0,2560.0,0.262787973,10,1,0.006722576,1,0,0,0.0
77,0.0,5437.0,0.00809269817914291,5,0,0.063179207,0,0,0,1.0
63,0.0,4036.0,0.260094129,21,0,0.596111551,0,0,0,0.0
57,1.0,10833.0,0.169004984,11,1,0.014391437,0,0,0,0.0
73,0.0,2600.0,0.659746251,7,1,0.320788779,0,0,0,0.0
26,0.0,4000.0,0.109722569,4,0,0.813457695,0,0,0,0.0
67,2.0,8900.0,0.515447703,9,3,0.698854888,0,0,0,0.0
56,0.0,4666.0,0.086350975,5,0,0.370058435,2,0,0,0.0
42,2.0,7000.0,0.48421654,7,2,0.9999999,0,0,0,0.0
62,0.0,4770.0,0.498428003,6,1,0.0,1,0,0,0.0
45,0.0,8830.0,0.298720417,11,1,0.757467351,0,0,0,0.0
52,0.0,5437.0,0.3062350560971124,5,1,0.43724612,0,0,0,1.0
58,0.0,8166.0,0.304763071,13,4,0.089533284,0,0,0,0.0
66,1.0,5437.0,0.11403347434246827,10,0,0.030348896,0,0,0,1.0
58,1.0,8000.0,0.284464442,11,1,0.586624357,0,0,0,0.0
43,3.0,5437.0,0.6431855802832445,12,1,0.363323028,0,0,0,1.0
62,0.0,18600.0,0.255685178,14,2,0.038074529,0,0,0,0.0
33,0.0,4200.0,0.012854082,2,0,0.002940744,0,0,0,0.0
62,0.0,23000.0,0.068143825,11,2,0.352804019,0,0,0,0.0
53,1.0,800.0,2.4702802109800093,28,1,0.582378478,0,0,0,0.0
55,0.0,2500.0,1.296681327,9,1,0.503229935,0,0,0,0.0
45,0.0,5900.0,0.15963396,6,0,0.323565172,0,0,0,0.0
49,2.0,13499.0,0.410074074,11,2,0.113874669,0,0,0,0.0
62,2.0,12352.0,0.226341779,5,1,0.414958504,0,0,0,0.0
84,0.0,5437.0,0.14493286739010483,4,1,0.038211556,0,0,0,1.0
28,0.0,3000.0,0.282572476,4,0,0.0,0,0,0,0.0
47,2.0,5600.0,0.16122121,5,0,0.120044027,0,0,0,0.0
58,4.0,11700.0,0.354157764,29,4,0.048232019,0,0,0,0.0
71,0.0,5437.0,0.01710502115137024,2,0,0.156092195,0,0,0,1.0
51,3.0,6726.0,0.251375056,6,0,0.723441781,1,0,1,0.0
52,3.0,13000.0,0.162602877,14,1,0.063354996,0,0,0,0.0
33,0.0,2350.0,0.210974054,7,0,0.435712857,0,0,0,0.0
56,0.0,5437.0,0.7136288394335111,12,1,0.235693244,0,0,0,1.0
58,,5437.0,0.2133529519955858,7,1,0.010848508,0,0,0,1.0
43,2.0,8790.0,0.328972813,15,2,0.458036215,0,0,0,0.0
52,0.0,4213.0,0.319174181,7,0,1.0929557681400022,0,0,0,0.0
61,0.0,4166.0,0.795536357,11,2,0.674259651,0,0,0,0.0
54,0.0,2000.0,0.002498751,6,0,0.009947671,0,0,0,0.0
36,2.0,6187.0,0.206367162,2,0,0.9999999,1,0,2,0.0
59,,5437.0,0.17252161118263748,12,0,0.343204105,0,0,0,1.0
58,0.0,10500.0,0.191410342,17,2,0.102983726,2,0,0,0.0
41,2.0,11750.0,0.136158625,6,2,0.039022348,0,0,0,0.0
86,,5437.0,0.0020231745447857274,2,0,0.008891111,0,0,0,1.0
29,0.0,6300.0,0.427075067,11,2,0.09739543,0,0,0,0.0
48,0.0,4400.0,0.308111793,7,0,0.906950419,2,0,0,0.0
77,0.0,5437.0,0.12837962111458526,13,1,0.001474709,0,0,0,1.0
58,0.0,5437.0,0.5786279198087181,6,2,0.147151463,0,0,0,1.0
51,0.0,16666.0,0.223555529,15,2,0.386275334,1,0,0,0.0
56,0.0,6250.0,0.212605983,12,2,0.096353837,0,0,0,0.0
31,0.0,2098.0,0.691281563,7,1,0.670276071,0,0,0,0.0
33,0.0,5437.0,0.4300165532462755,5,1,0.9999999,1,0,0,1.0
59,1.0,5533.0,0.595771594,13,1,0.604822644,0,0,0,0.0
75,0.0,5437.0,0.13555269450064375,3,1,0.027794784,0,0,0,1.0
52,0.0,5437.0,0.012506897185948133,6,0,0.043538927,0,0,0,1.0
52,0.0,5437.0,0.1361044693764944,5,1,0.06808472,0,0,0,1.0
24,0.0,820.0,0.633373934,3,0,0.0,0,0,0,0.0
60,2.0,5833.0,0.640898183,9,2,0.015935154,0,0,0,0.0
31,0.0,8416.0,0.378163241,10,1,0.391578373,0,0,0,0.0
77,0.0,3450.0,0.236453202,12,1,0.006258754,0,0,0,0.0
63,1.0,3740.0,0.457631649,9,1,0.076100405,0,0,0,0.0
28,0.0,5833.0,0.254028111,10,2,0.190410564,1,0,0,0.0
73,,5437.0,0.3319845503034762,4,1,0.9999999,0,0,0,1.0
34,0.0,5000.0,0.470305939,6,2,0.152087628,0,0,0,0.0
70,0.0,5437.0,0.08239838146036417,3,0,0.096945153,0,0,0,1.0
46,3.0,2500.0,1.565773691,3,1,0.9999999,0,0,0,0.0
46,1.0,11333.0,0.235927298,7,1,0.211368395,0,0,0,0.0
68,0.0,2300.0,0.162972621,6,0,0.0,0,0,0,0.0
53,0.0,9816.0,0.346745442,15,1,0.08457417,0,0,0,0.0
58,1.0,2700.0,0.497593484,10,2,0.111921205,0,0,0,0.0
25,1.0,3116.0,0.37183189,6,1,0.353327621,1,0,0,0.0
73,,5437.0,0.26172521611182636,7,1,0.024270412,0,0,0,1.0
56,3.0,6751.0,0.734152844,9,4,0.885435776,2,0,0,0.0
28,0.0,5437.0,0.014162221813500093,2,0,0.545779836,0,0,0,1.0
52,0.0,8068.0,0.240426323,25,0,0.93323768,0,0,0,0.0
45,1.0,13000.0,0.405353434,5,2,0.9999999,0,0,0,0.0
61,0.0,3376.0,0.022801303,4,0,0.04040336,0,0,0,0.0
44,2.0,8500.0,0.286554523,23,1,0.072010032,0,0,0,0.0
61,0.0,7497.0,0.242064551,6,1,0.106826571,0,0,0,0.0
59,0.0,3500.0,0.000856898,3,0,0.01329867,0,0,0,0.0
68,0.0,13000.0,0.522882855,16,3,0.495758174,1,0,0,0.0
48,0.0,6850.0,0.485768501,7,1,0.969170459,1,1,0,0.0
63,0.0,10491.0,0.124761723,5,1,0.044299262,0,0,0,0.0
50,0.0,10373.0,0.29776364,10,1,0.113073506,0,0,0,0.0
35,1.0,11500.0,0.468133206,19,2,0.006269883,0,0,0,0.0
71,0.0,2223.0,0.233363309,4,0,0.001156977,0,0,0,0.0
55,0.0,6918.0,0.545165486,14,2,0.1627223,0,0,0,0.0
51,1.0,6083.0,0.153846154,5,1,0.015844935,0,0,0,0.0
64,1.0,16000.0,0.003124805,5,0,0.032892565,0,0,0,0.0
33,1.0,6000.0,0.084652558,5,0,1.01332889,0,0,0,0.0
61,0.0,5437.0,0.5604193489056465,15,1,0.0,0,0,0,1.0
41,1.0,5000.0,1.701059788,14,1,0.043160707,0,0,0,0.0
69,0.0,8000.0,0.279715036,11,2,0.052659586,0,0,0,0.0
72,1.0,3100.0,0.010964205,8,0,0.027751657,0,0,0,0.0
58,0.0,23000.0,0.029653519,6,1,0.250383915,0,0,0,0.0
34,1.0,3423.0,1.017815421,8,2,0.660083225,0,0,0,0.0
37,1.0,5437.0,0.01618539635828582,0,0,0.9999999,0,0,0,1.0
79,1.0,7500.0,0.003066258,9,0,0.006257213,0,0,0,0.0
53,0.0,22417.0,0.445668659,13,3,0.143760573,0,0,0,0.0
65,0.0,2858.0,0.463798531,17,1,0.158678326,0,0,0,0.0
57,,5437.0,0.28931395990435904,10,2,0.061096945,0,0,0,1.0
61,0.0,5437.0,0.8421923855067133,9,2,0.224297621,0,0,0,1.0
38,1.0,7027.0,0.368383608,8,2,0.017404935,0,0,0,0.0
68,0.0,5300.0,0.201848708,5,1,0.684376305,0,0,0,0.0
77,1.0,4200.0,0.310878362,5,2,0.0,0,0,0,0.0
29,1.0,3200.0,0.01187129,0,0,0.9999999,0,0,0,0.0
42,0.0,5437.0,0.012874747103181901,1,0,0.167416613,0,0,0,1.0
55,1.0,1585.0,0.011979823,1,0,0.09890786,0,0,1,0.0
74,0.0,5437.0,0.0027588743792532648,1,0,0.026148693,0,0,0,1.0
50,3.0,800.0,1.719101124,14,1,0.00149985,2,1,0,0.0
69,0.0,10550.0,0.248886361,12,1,0.018328476,0,0,0,0.0
64,0.0,2300.0,0.019556714,10,0,0.01297608,0,0,0,0.0
48,1.0,5800.0,0.41320462,14,1,0.209643683,3,1,0,0.0
76,1.0,7800.0,0.213434175,8,1,0.055815088,0,0,0,0.0
60,0.0,1500.0,0.000666223,3,0,0.006399147,0,0,0,0.0
42,1.0,8160.0,0.152799902,5,1,0.046309606,0,0,0,0.0
33,1.0,3969.0,0.44836272,4,1,0.0,0,0,0,0.0
68,0.0,5437.0,0.24314879529152106,6,1,0.649303376,0,0,0,1.0
40,2.0,8400.0,0.225925485,15,2,0.11698621,0,0,0,0.0
63,2.0,6400.0,0.469926574,20,0,0.401584103,0,0,0,0.0
43,3.0,6050.0,0.356304743,9,1,0.048622974,0,0,0,0.0
49,5.0,10300.0,0.332103679,14,3,0.186339996,0,0,0,0.0
98,0.0,5437.0,0.0,4,0,0.9999999,0,0,0,1.0
55,0.0,6700.0,0.590807342,9,3,0.007426361,0,0,0,0.0
34,0.0,12000.0,0.217565203,7,2,0.038729544,0,0,0,0.0
32,0.0,5628.0,0.276780956,6,1,0.065661195,0,0,0,0.0
71,1.0,7000.0,0.196829024,9,1,0.042239324,0,0,0,0.0
47,0.0,2700.0,1.127360237,12,1,0.598961392,0,0,0,0.0
46,2.0,20000.0,0.298935053,8,1,0.125005047,0,0,0,0.0
52,0.0,4166.0,0.313174946,3,1,0.0,0,0,0,0.0
49,0.0,4500.0,0.279715619,2,1,0.0,0,0,0,0.0
31,0.0,1800.0,0.297612438,4,0,0.998000286,0,0,0,0.0
55,2.0,8166.0,0.451940737,18,1,0.172532594,0,0,0,0.0
48,0.0,5437.0,0.7437925326466801,11,2,0.060096995,0,0,0,1.0
35,0.0,5000.0,0.889622076,16,1,0.462475946,0,0,0,0.0
42,1.0,5300.0,0.59347293,11,1,0.00555535,0,0,0,0.0
69,0.0,8271.0,0.489482592,6,1,0.948760751,0,0,0,0.0
38,2.0,2685.0,0.894266567,19,1,0.12741035,0,0,0,0.0
65,1.0,3200.0,0.453295845,7,0,0.600446785,0,0,0,0.0
60,0.0,4400.0,0.116109975,3,0,0.9999999,0,0,0,0.0
60,1.0,1.0,2.4702802109800093,20,0,0.847604109,0,0,0,0.0
67,0.0,10135.0,0.270718232,21,2,0.686154835,1,0,0,0.0
42,2.0,9336.0,0.090714362,11,0,0.92935422,1,0,0,0.0
57,0.0,3158.0,1.055080722,14,1,0.260911027,0,0,0,0.0
47,0.0,1600.0,0.139912555,1,0,0.9999999,0,0,0,0.0
86,0.0,5437.0,0.11053890012874747,9,0,0.223351066,0,0,0,1.0
48,2.0,5000.0,0.24835033,8,1,0.12824076,0,0,0,0.0
57,0.0,7667.0,0.607850809,11,2,0.105899624,0,0,0,0.0
76,0.0,2097.0,0.804575786,7,1,0.776630976,0,0,0,0.0
36,4.0,5503.0,0.344476744,7,2,0.337587747,0,0,0,0.0
57,0.0,5437.0,0.3454110722825087,5,1,0.0,0,0,0,1.0
63,0.0,10000.0,0.148385161,7,1,0.007156956,0,0,0,0.0
30,0.0,10250.0,0.107501707,9,0,0.913436816,0,0,0,0.0
63,0.0,5437.0,0.2065477285267611,4,1,0.036749081,0,0,0,1.0
62,1.0,23000.0,0.140241839,19,1,0.048273054,0,0,0,0.0
85,1.0,4600.0,0.004998913,3,0,0.021970801,0,0,0,0.0
85,1.0,5500.0,0.576986003,4,2,1.001739055,0,0,0,0.0
73,0.0,6700.0,0.316967617,8,2,0.607678538,0,1,0,0.0
66,0.0,21883.0,0.866934747,16,3,1.0929557681400022,1,0,0,0.0
45,0.0,16000.0,0.437160177,11,2,0.281593742,0,0,0,0.0
57,2.0,8955.0,0.61277356,8,2,0.932854339,1,0,0,0.0
28,0.0,2600.0,0.282583622,7,1,0.194709572,0,0,0,0.0
56,0.0,5437.0,0.017840720985837777,17,0,0.048478988,0,0,0,1.0
39,0.0,2155.0,0.865955473,7,1,0.04599781,0,0,0,0.0
80,0.0,4800.0,0.015413456,4,0,0.058641903,0,0,0,0.0
48,1.0,7150.0,0.114809118,7,0,0.528128376,0,0,0,0.0
57,2.0,23000.0,0.117875285,13,2,0.410541529,1,1,0,0.0
69,1.0,9500.0,0.403852226,5,1,0.053667443,0,0,0,0.0
60,0.0,7010.0,0.218371131,28,1,0.031932277,0,0,0,0.0
37,2.0,20000.0,0.361031948,11,3,0.058617116,0,0,0,0.0
45,0.0,10500.0,0.387582135,12,2,0.511105244,1,0,0,0.0
47,0.0,5771.0,0.313409563,17,1,0.199729181,0,0,0,0.0
28,0.0,1850.0,0.253376553,2,0,0.0,0,0,0,0.0
30,2.0,2685.0,0.728965004,6,1,0.298283619,0,0,0,0.0
70,1.0,4050.0,0.083436189,9,0,0.009607764,0,0,0,0.0
59,2.0,7084.0,0.371630205,12,1,0.165723968,1,1,0,0.0
90,,5437.0,0.004782048924038992,7,0,0.026406264,0,0,0,1.0
65,0.0,5437.0,0.41879713077064556,7,2,0.007655749,0,0,0,1.0
24,0.0,5437.0,0.025933419164980688,1,0,0.9999999,0,0,0,1.0
63,0.0,7000.0,0.553635195,7,0,0.468870938,0,0,0,0.0
65,0.0,1776.0,0.024198087,3,0,0.035276258,0,0,0,0.0
54,2.0,4963.0,0.535253828,5,2,0.0,0,0,0,0.0
76,0.0,6500.0,0.012767267,3,0,0.071390598,0,0,0,0.0
65,0.0,2000.0,0.0,3,0,0.0,0,0,0,0.0
39,1.0,3500.0,0.060554127,8,0,0.642668848,0,0,1,0.0
52,0.0,6833.0,0.252268071,10,1,0.465725189,0,0,0,0.0
50,0.0,7083.0,0.275974026,18,1,0.166403851,0,0,0,0.0
25,0.0,2200.0,0.178555202,3,0,1.0929557681400022,1,0,0,0.0
56,0.0,2350.0,0.729476818,9,1,0.430599451,0,3,0,0.0
62,0.0,10500.0,0.146081326,6,1,0.0,0,0,0,0.0
67,0.0,23000.0,9.45e-05,4,0,0.0,0,0,0,0.0
63,0.0,5437.0,0.2558396174360861,9,2,0.010656897,0,0,0,1.0
55,0.0,4000.0,0.512371907,7,1,0.188952442,1,0,0,0.0
44,3.0,8400.0,0.3448399,7,1,0.801970492,0,0,0,0.0
46,0.0,2840.0,0.386131644,5,1,0.0,0,0,0,0.0
65,0.0,6700.0,0.280555141,8,1,0.09148226,0,0,0,0.0
41,3.0,5583.0,0.278653295,7,2,0.310627575,0,0,0,0.0
